,Player,Season,Team,Tournament-fullname,Tournament,Country,Position,DoB(Age),Caps,Goals,Club,Club-Country,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists,Captain_Flag,Age,Chetan_Flag,Deshbhakti_Flag
3495,Matthias Ginter,2012/2013,Freiburg,Germany-Bundesliga,GB,Germany,DF,19 January 1994 (aged 24),17.0,0.0,Borussia Moenchengladbach II,Germany,23,1949,73.0,37.0,36.0,6.93,9.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,3.0,7.0,10.0,7.0,8.0,40.0,17.0,57.0,65.0,14.0,27.0,4.0,0.0,1.0,78.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1016.0,64.0,33.0,773.0,146.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
3496,Matthias Ginter,2011/2012,Freiburg,Germany-Bundesliga,GB,Germany,DF,19 January 1994 (aged 24),17.0,0.0,Borussia Moenchengladbach II,Germany,13,1015,40.0,29.0,11.0,6.97,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,9.0,15.0,6.0,21.0,36.0,6.0,6.0,1.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,368.0,37.0,15.0,250.0,66.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
3497,Julian Draxler,2017/2018,Paris Saint G..,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,8,316,7.0,3.0,4.0,6.64,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,5.0,7.0,6.0,6.0,12.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,228.0,10.0,0.0,199.0,19.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3498,Julian Draxler,2017/2018,Paris Saint G..,France-Ligue-1,FL1,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,30,1706,19.0,10.0,9.0,7.04,23.0,2.0,1.0,20.0,4.0,0.0,4.0,0.0,17.0,45.0,62.0,28.0,32.0,19.0,27.0,46.0,28.0,10.0,14.0,1.0,0.0,2.0,8.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,1338.0,44.0,13.0,1197.0,84.0,26.0,1.0,25.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,24.0,0.0,0.0
3499,Julian Draxler,2016/2017,Wolfsburg,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,13,1055,30.0,17.0,13.0,7.09,29.0,8.0,2.0,19.0,0.0,0.0,0.0,0.0,22.0,27.0,49.0,21.0,20.0,8.0,2.0,10.0,10.0,11.0,17.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,431.0,36.0,14.0,319.0,62.0,27.0,13.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,0.0,0.0
3500,Julian Draxler,2016/2017,Paris Saint G..,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,2,161,4.0,2.0,2.0,7.57,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,5.0,2.0,0.0,2.0,7.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,33.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3501,Julian Draxler,2016/2017,Paris Saint G..,France-Ligue-1,FL1,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,17,1016,16.0,11.0,5.0,7.19,24.0,6.0,0.0,18.0,4.0,0.0,3.0,1.0,12.0,33.0,45.0,24.0,22.0,11.0,7.0,18.0,12.0,12.0,9.0,2.0,0.0,3.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,533.0,28.0,11.0,422.0,72.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3502,Julian Draxler,2015/2016,Wolfsburg,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,21,1522,49.0,21.0,28.0,7.17,34.0,11.0,1.0,22.0,5.0,1.0,4.0,0.0,26.0,55.0,81.0,19.0,24.0,16.0,14.0,30.0,15.0,16.0,19.0,4.0,1.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,682.0,50.0,23.0,519.0,90.0,35.0,13.0,22.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,24.0,0.0,0.0
3503,Julian Draxler,2015/2016,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,3,253,13.0,5.0,8.0,7.43,10.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,9.0,12.0,21.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,17.0,8.0,73.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3504,Julian Draxler,2015/2016,Wolfsburg,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,9,656,13.0,2.0,11.0,7.25,13.0,5.0,1.0,7.0,3.0,1.0,2.0,0.0,14.0,20.0,34.0,10.0,8.0,7.0,4.0,11.0,8.0,3.0,9.0,0.0,0.0,1.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,339.0,21.0,11.0,279.0,28.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0
3505,Julian Draxler,2014/2015,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,15,774,45.0,26.0,19.0,6.86,23.0,11.0,2.0,10.0,2.0,0.0,1.0,1.0,10.0,35.0,45.0,5.0,21.0,11.0,7.0,18.0,9.0,7.0,10.0,1.0,1.0,5.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,334.0,24.0,13.0,232.0,65.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3506,Julian Draxler,2014/2015,Schalke 04,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,3,258,7.0,3.0,4.0,7.27,16.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,3.0,3.0,4.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,112.0,10.0,2.0,86.0,14.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3507,Julian Draxler,2016,Germany,International-European-Championship,UEC,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,5,330,9.0,6.0,3.0,7.22,9.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,7.0,14.0,21.0,5.0,5.0,4.0,2.0,6.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155.0,3.0,5.0,121.0,26.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3508,Julian Draxler,2013/2014,Schalke 04,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,8,594,31.0,14.0,17.0,7.21,12.0,3.0,1.0,8.0,3.0,0.0,2.0,1.0,5.0,19.0,24.0,10.0,19.0,8.0,7.0,15.0,7.0,3.0,6.0,1.0,0.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,312.0,12.0,7.0,243.0,50.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3509,Julian Draxler,2013/2014,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,26,2154,109.0,50.0,59.0,7.69,48.0,27.0,0.0,21.0,2.0,0.0,0.0,2.0,41.0,106.0,147.0,27.0,48.0,45.0,33.0,78.0,19.0,21.0,28.0,5.0,0.0,11.0,6.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,951.0,69.0,11.0,731.0,140.0,59.0,24.0,35.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,24.0,0.0,0.0
3510,Julian Draxler,2014,Germany,International-FIFA-World-Cup,WC,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,1,14,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3511,Julian Draxler,2012/2013,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,30,2150,58.0,35.0,23.0,7.41,60.0,25.0,5.0,30.0,10.0,1.0,5.0,4.0,42.0,77.0,119.0,34.0,47.0,45.0,38.0,83.0,26.0,12.0,25.0,5.0,0.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,845.0,60.0,14.0,632.0,139.0,44.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,24.0,0.0,0.0
3512,Julian Draxler,2012/2013,Schalke 04,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,6,409,10.0,5.0,5.0,7.32,17.0,12.0,0.0,5.0,1.0,0.0,1.0,0.0,7.0,19.0,26.0,12.0,7.0,4.0,5.0,9.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,15.0,3.0,155.0,35.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3513,Julian Draxler,2011/2012,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,30,1790,29.0,16.0,13.0,7.14,34.0,15.0,1.0,18.0,2.0,0.0,1.0,1.0,47.0,76.0,123.0,25.0,36.0,28.0,37.0,65.0,49.0,18.0,22.0,2.0,0.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,768.0,53.0,16.0,583.0,116.0,37.0,7.0,30.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,24.0,0.0,0.0
3514,Julian Draxler,2010/2011,Schalke 04,Germany-Bundesliga,GB,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,15,514,6.0,2.0,4.0,6.35,7.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,10.0,12.0,22.0,3.0,12.0,8.0,12.0,20.0,9.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,15.0,3.0,184.0,37.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3515,Julian Draxler,2010/2011,Schalke 04,Europe-UEFA-Champions-League,UCL,Germany,MF,20 September 1993 (aged 24),42.0,6.0,Paris Saint-Germain,France,6,147,3.0,1.0,2.0,6.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,1.0,73.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3516,Yannick Carrasco,2018,Dalian Yifang,China-Super-league,CSl,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,11,990,8.0,2.0,6.0,7.16,38.0,25.0,0.0,13.0,3.0,0.0,3.0,0.0,13.0,47.0,60.0,29.0,30.0,3.0,9.0,12.0,2.0,30.0,11.0,2.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,366.0,11.0,8.0,288.0,59.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0
3517,Yannick Carrasco,2017/2018,Atletico Madr..,Spain-La-Liga,SLL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,17,900,9.0,0.0,9.0,6.91,26.0,12.0,0.0,14.0,3.0,0.0,3.0,0.0,29.0,35.0,64.0,30.0,22.0,17.0,5.0,22.0,4.0,8.0,13.0,3.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,292.0,5.0,7.0,228.0,52.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,24.0,0.0,0.0
3518,Yannick Carrasco,2017/2018,Atletico Madr..,Europe-UEFA-Europa-League,UEL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,1,31,0.0,0.0,0.0,7.22,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3519,Yannick Carrasco,2017/2018,Atletico Madr..,Europe-UEFA-Champions-League,UCL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,5,269,1.0,0.0,1.0,6.4,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,12.0,8.0,4.0,4.0,8.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,70.0,16.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3520,Yannick Carrasco,2016/2017,Atletico Madr..,Spain-La-Liga,SLL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,35,2270,35.0,13.0,22.0,7.01,85.0,51.0,1.0,33.0,10.0,1.0,6.0,3.0,76.0,71.0,147.0,63.0,51.0,26.0,17.0,43.0,14.0,49.0,30.0,5.0,0.0,9.0,9.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,827.0,16.0,8.0,670.0,133.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,24.0,0.0,0.0
3521,Yannick Carrasco,2016/2017,Atletico Madr..,Europe-UEFA-Champions-League,UCL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,12,856,19.0,7.0,12.0,7.01,28.0,17.0,1.0,10.0,2.0,1.0,0.0,1.0,24.0,27.0,51.0,21.0,22.0,12.0,5.0,17.0,7.0,6.0,8.0,0.0,0.0,4.0,4.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,323.0,4.0,3.0,256.0,60.0,13.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3522,Yannick Carrasco,2015/2016,Atletico Madr..,Spain-La-Liga,SLL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,29,1502,43.0,15.0,28.0,6.94,54.0,29.0,0.0,25.0,4.0,0.0,3.0,1.0,59.0,67.0,126.0,46.0,37.0,23.0,10.0,33.0,24.0,24.0,32.0,5.0,0.0,7.0,7.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,718.0,13.0,16.0,576.0,113.0,21.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0
3523,Yannick Carrasco,2015/2016,Atletico Madr..,Europe-UEFA-Champions-League,UCL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,9,543,12.0,4.0,8.0,7.19,15.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,17.0,18.0,35.0,14.0,17.0,14.0,4.0,18.0,4.0,11.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,267.0,4.0,4.0,216.0,43.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0
3524,Yannick Carrasco,2014/2015,Monaco,Europe-UEFA-Champions-League,UCL,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,10,626,15.0,6.0,9.0,6.98,23.0,14.0,0.0,9.0,1.0,0.0,1.0,0.0,26.0,29.0,55.0,15.0,20.0,11.0,3.0,14.0,8.0,11.0,12.0,2.0,0.0,11.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,198.0,3.0,5.0,151.0,39.0,8.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0
3525,Yannick Carrasco,2014/2015,Monaco,France-Ligue-1,FL1,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,36,2813,48.0,16.0,32.0,7.25,77.0,42.0,2.0,33.0,6.0,0.0,5.0,1.0,95.0,88.0,183.0,94.0,71.0,47.0,26.0,73.0,35.0,60.0,50.0,6.0,0.0,24.0,8.0,2.0,4.0,34.0,0.0,0.0,0.0,0.0,1097.0,31.0,34.0,827.0,205.0,57.0,11.0,46.0,3.0,0.0,1.0,3.0,0.0,6.0,10.0,0.0,24.0,0.0,0.0
3526,Yannick Carrasco,2016,Belgium,International-European-Championship,UEC,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,5,217,4.0,0.0,4.0,6.41,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,85.0,1.0,1.0,77.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3527,Yannick Carrasco,2013/2014,Monaco,France-Ligue-1,FL1,Belgium,MF,4 September 1993 (aged 24),22.0,5.0,Dalian Yifang,China,18,1167,23.0,6.0,17.0,6.97,30.0,14.0,0.0,16.0,3.0,0.0,3.0,0.0,18.0,25.0,43.0,38.0,21.0,26.0,9.0,35.0,15.0,23.0,22.0,2.0,0.0,6.0,12.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,341.0,12.0,10.0,259.0,60.0,21.0,7.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0
3528,Michy Batshuayi,2017/2018,Borussia Dort..,Germany-Bundesliga,GB,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,10,837,37.0,17.0,20.0,7.01,29.0,3.0,4.0,22.0,7.0,2.0,5.0,0.0,16.0,7.0,23.0,17.0,17.0,8.0,2.0,10.0,0.0,3.0,17.0,2.0,0.0,12.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,177.0,3.0,3.0,119.0,52.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3529,Michy Batshuayi,2017/2018,Borussia Dort..,Europe-UEFA-Europa-League,UEL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,4,331,12.0,5.0,7.0,6.93,11.0,3.0,0.0,8.0,2.0,0.0,1.0,1.0,3.0,5.0,8.0,9.0,13.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,0.0,59.0,22.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3530,Michy Batshuayi,2017/2018,Chelsea,Europe-UEFA-Champions-League,UCL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,4,123,5.0,2.0,3.0,6.82,5.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,28.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3531,Michy Batshuayi,2017/2018,Chelsea,England-Premier-League,EPL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,12,353,21.0,7.0,14.0,6.38,13.0,6.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,5.0,6.0,15.0,9.0,5.0,2.0,7.0,1.0,3.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,2.0,67.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3532,Michy Batshuayi,2016/2017,Chelsea,England-Premier-League,EPL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,20,239,8.0,3.0,5.0,6.34,17.0,4.0,1.0,12.0,5.0,1.0,4.0,0.0,2.0,3.0,5.0,14.0,9.0,2.0,1.0,3.0,2.0,4.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,80.0,5.0,1.0,62.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0
3533,Michy Batshuayi,2015/2016,Marseille,Europe-UEFA-Europa-League,UEL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,7,554,15.0,3.0,12.0,7.29,36.0,12.0,2.0,22.0,4.0,0.0,4.0,0.0,9.0,11.0,20.0,14.0,15.0,2.0,4.0,6.0,6.0,8.0,6.0,1.0,0.0,18.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,108.0,3.0,3.0,74.0,28.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3534,Michy Batshuayi,2015/2016,Marseille,France-Ligue-1,FL1,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,36,2938,108.0,30.0,78.0,6.94,122.0,31.0,7.0,84.0,17.0,3.0,14.0,0.0,28.0,40.0,68.0,88.0,90.0,14.0,20.0,34.0,8.0,41.0,63.0,8.0,0.0,46.0,9.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,675.0,11.0,5.0,495.0,164.0,27.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,24.0,0.0,0.0
3535,Michy Batshuayi,2014/2015,Marseille,France-Ligue-1,FL1,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,25,881,15.0,2.0,13.0,6.47,33.0,6.0,4.0,23.0,7.0,2.0,4.0,1.0,15.0,21.0,36.0,20.0,20.0,3.0,5.0,8.0,5.0,9.0,26.0,1.0,0.0,13.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,206.0,12.0,2.0,148.0,44.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3536,Michy Batshuayi,2016,Belgium,International-European-Championship,UEC,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,2,21,0.0,0.0,0.0,6.54,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3537,Michy Batshuayi,2013/2014,Standard Lieg..,Europe-UEFA-Europa-League,UEL,Belgium,FW,2 October 1993 (aged 24),13.0,5.0,Borussia Dortmund,Germany,5,288,7.0,1.0,6.0,6.57,10.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,10.0,19.0,7.0,4.0,4.0,1.0,5.0,3.0,5.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,4.0,44.0,14.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
3538,Jordan Pickford,2017/2018,Everton,Europe-UEFA-Europa-League,UEL,England,GK,7 March 1994 (aged 24),2.0,0.0,Everton,England,3,270,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,5.0,6.0,89.0,26.0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
3539,Jordan Pickford,2017/2018,Everton,England-Premier-League,EPL,England,GK,7 March 1994 (aged 24),2.0,0.0,Everton,England,38,3420,19.0,18.0,1.0,6.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,120.0,7.0,63.0,50.0,1162.0,336.0,644.0,181.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0
